2026/01/02,Maya grant,通常,YT,Riho,I’m sharing three new CANMAKE items✨ #canmake #jbeauty #japanesemakeup #canmake,https://www.youtube.com/shorts/d16381uqJ38,単品,2026/1/29 11:22:21,21,"3,170",103,0,,,3.25%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/02,Maya grant,通常,YT,Riho,I asked my Japanese friend for hair oil and hair milk recommendations!#jbeauty  #japanesehaircare,https://www.youtube.com/shorts/cp9kmfUb3nw,単品,2026/1/29 11:22:22,50,"1,802",104,1,,,5.77%,0.06%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/02,Maya grant,通常,YT,Riho,I asked my Japanese friend for her go-to skincare for acne🌿🇯🇵#jbeauty #japaneseskincare #skincare,https://www.youtube.com/shorts/cfWPtfkW2OA,単品,2026/1/29 11:22:23,62,"2,188",96,2,,,4.39%,0.09%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/03,Maya grant,通常,YT,Riho,I asked my Japanese friend about a bunch of haircare items💇‍♀️🇯🇵#jbeauty #japanesehaircare #japan,https://www.youtube.com/shorts/Fr035tCecJE,単品,2026/1/29 11:22:24,107,"1,717",21,0,,,1.22%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/03,Maya grant,通常,YT,Riho,I asked about Japanese skincare for sensitive skin🫧#jbeauty  #japaneseskincare #jbeautyskincare,https://www.youtube.com/shorts/11ooH_u6whM,単品,2026/01/29 11:22:25,47,"1,219",27,0,,,2.21%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/03,Maya grant,通常,YT,Riho,My Japanese friend explained the differences between Hada Labo line!#jbeauty #japaneseskincare,https://www.youtube.com/shorts/_3VQb07LrTY,単品,2026/1/29 11:22:26,37,"1,806",83,0,,,4.60%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/05,Maya grant,通常,YT,Riho,I asked my Japanese friend for 5 must-buy items when you come to Japan🇯🇵#jbeauty #japaneseskincare,https://www.youtube.com/shorts/a-KRU0f0ab0,単品,2026/1/29 11:22:27,36,"10,066",441,1,,,4.38%,0.01%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/05,Maya grant,通常,YT,Riho,Makeup items my Japanese friend actually uses!#jbeauty #japanesemakeup #jbeautymakeup #canmake,https://www.youtube.com/shorts/7nYS4I6xU24,単品,2026/01/29 11:22:28,47,"3,698",252,3,,,6.81%,0.08%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/05,Maya grant,通常,YT,Riho,I asked my Japanese friend about the most requested skincare for oily skin! #jbeauty #skincare,https://www.youtube.com/shorts/lJiUIpibd_8,単品,2026/1/29 11:22:29,82,"1,019",49,0,,,4.81%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/07,Maya grant,通常,YT,Riho,I asked my Japanese friend what CANMAKE products she uses! #jbeauty #canmake #japanesemakeup,https://www.youtube.com/shorts/6zE_yq2exgA,単品,2026/1/29 11:22:30,53,"3,245",287,0,,,8.84%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/07,Maya grant,通常,YT,Riho,I asked my Japanese friend to show me the CEZZANNE items she actually uses!#jbeauty #japanesemakeup,https://www.youtube.com/shorts/jFwUSzYK4uU,単品,2026/1/29 11:22:31,43,"2,126",65,0,,,3.06%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/10,Maya grant,通常,YT,Riho,Thank you for all the comments in the previous video!!#jbeauty #japaneseskincare #hadalabo,https://www.youtube.com/shorts/Gq1V4TJHnqg,単品,2026/1/29 11:22:33,32,"1,219",27,0,,,2.21%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/13,Maya grant,通常,YT,Riho,Which &honey should you use?🐝🧴I asked my Japanese friend🇯🇵#jbeauty #japanesehaircare #andhoney,https://www.youtube.com/shorts/SX0Hlxm9jaw,単品,2026/01/29 11:22:34,25,"5,419",238,1,,,4.39%,0.02%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/13,Maya grant,通常,YT,Riho,I went to Donki with my Japanese friend and asked her what haircare she uses🐧#jbeauty #fino,https://www.youtube.com/shorts/vd5GktjSov8,単品,2026/1/29 11:22:34,39,"2,712",108,0,,,3.98%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/13,Maya grant,通常,YT,Riho,I heard about the hair care products my Japanese friend loves🇯🇵#jbeauty #jbeautyhair #haircare,https://www.youtube.com/shorts/Mi3sfBCnzMQ,単品,2026/01/29 11:22:36,41,"6,696",252,1,,,3.76%,0.01%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/14,Maya grant,通常,YT,Riho,I heard about the hair care products my Japanese friend loves🇯🇵#jbeauty #jbeautyhair #haircare,https://www.youtube.com/shorts/Mi3sfBCnzMQ,単品,2026/1/29 11:24:07,41,"6,696",252,1,,,3.76%,0.01%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/17,コスメ俱楽部,通常,TikTok,Moeka,みんなの一生使うお気に入りパック教えてー？🤔 #パック #美白 #毛穴 #スキンケア #韓国コスメ,https://www.tiktok.com/@cosme_katari.club/video/7596292081744661780?is_from_webapp=1&sender_device=pc&web_id=7545398181158110727,単品,2026/1/28 15:50:18,49,,55,0,0,7,,,,,,0%,,,,,,,,,,,,,,,
2026/01/17,肌コミちゃん,通常,TikTok,Moeka,毛穴ゼロのつるつる肌になれるって韓国でめっちゃ人気のパックがすごすぎた✨ #洗顔 #パック #スキンケア #毛穴 #韓国コスメ,https://www.tiktok.com/@bihadanaritaina/video/7596289658133220628?is_from_webapp=1&sender_device=pc&web_id=7545398181158110727,単品,2026/1/28 15:50:20,23,,111,1,2,48,,,,,,0%,,,,,,,,,,,,,,,
2026/01/12,Sakurabeauty,通常,TikTok,Riho,Don’t apply this at the end of your routine — that’s not how you’re supposed to use it!! #jbeauty #jbeautyskincare #pairacne #japaneseskincare,https://www.tiktok.com/@sakurajkbeauty/video/7594281506994933006?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/01/28 15:50:23,17,,992,20,174,341,,,,,8,46%,72,47,34,17,10,,89,,,,,,,,
2026/01/12,Sakurabeauty,通常,TikTok,Riho,Japanese creams are seriously SO good!! Let me show you my top 3 picks!! #jbeauty #jbeautyskincare #cream #japaneseskincare,https://www.tiktok.com/@sakurajkbeauty/video/7594285076544883999?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:50:25,26,,76,4,3,31,,,,,5,19%,69,28,16,4,4,,79,,,,,,,,
2026/01/13,Sakurabeauty,通常,TikTok,Riho,Here are my 3 favorite face washes~❤️ #Kbeauty #koreaskincare #clenser #skin1004 #anua,https://www.tiktok.com/@sakurajkbeauty/video/7594742613404650766?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:50:30,21,,76,6,1,11,,,,,5,24%,72,33,23,7,2,,70,,,,,,,,
2026/01/13,Sakurabeauty,通常,TikTok,Riho,Winter=No sunscreen?❄️ Definitely no‼️ Oily skin? Dry skin? Sensitive skin? There’s one here that will change your mind. No PR. No politeness. Just my real review. #jbeautyskincare #japaneseskincare #sunscreen #suncream,https://www.tiktok.com/@sakurajkbeauty/video/7594763785928330527?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:50:33,5,,47,3,0,13,,,,,4,88%,73,36,,27,3,,63,,,,,,,,
2026/01/14,Sakurabeauty,通常,TikTok,Riho,Sounds like a steal! this is the Rom&nd’s limited lucky bag from Donki! Inside: 💄3lip tints 👁️1liquid glitter 👀1eye shadow palette 🤍1cushion foundation  Definitely worth it. But the question is — are the products actually good? Let’s break down what’s splurge and what you can save on👀 #romand #luckybag #koreanskincare #koreanmakeup #makeup,https://www.tiktok.com/@sakurajkbeauty/photo/7595072916052593951?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:50:35,-,,25,4,0,5,,,,,-,-%,-,-,-,2.4 / 8,4,,64,,,,,,,,
2026/01/14,Sakurabeauty,通常,TikTok,Riho,"These are the Japanese beauty products I always repurchase – no matter how many new launches I try. 🔥🔥🔥🔥 Some are boring. Some are viral. ✨But they work, and that’s why I keep coming back to them again and again. And tell me which product you always repurchase! #japaneseskincare #japanesegirls #repurchasedskincare #jbeauty #jbeautyskincare",https://www.tiktok.com/@sakurajkbeauty/photo/7595147232811191566?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:50:40,-,,104,5,1,41,,,,,-,-%,-,-,-,2.4/4 ,1,,86,,,,,,,,
2026/01/14,Sakurabeauty,通常,TikTok,Riho,Introducing popular Daiso makeup items🇯🇵💄✨ #jbeauty #daiso #daisofinds #jbeautymakeup,https://www.tiktok.com/@sakurajkbeauty/video/7595202139476069646?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:50:45,49,,"3,482",14,124,957,,,,,10,20%,76,48,35,10,18,,90,,,,,,,,
2026/01/15,Sakurabeauty,通常,TikTok,Riho,Sharing my favorite haircare✨What are your go-to items? 🫶✨ #jbeauty #kbeauty #jbeautyhaircare #kbeautyhaircare,https://www.tiktok.com/@sakurajkbeauty/video/7595508259373534494?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:50:47,39,,54,0,0,13,,,,,9,22%,70,26,15,2,4,,65,,,,,,,,
2026/01/15,Sakurabeauty,通常,TikTok,Riho,Let me show you the acne serums that helped me✨ #kbeauty #kbeautyskincare #anua #skin1004 #numbuzin,https://www.tiktok.com/@sakurajkbeauty/video/7595515060244516127?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:50:49,28,,54,2,1,8,,,,,5,18%,72,31,19,5,2,,74,,,,,,,,
2026/01/16,Sakurabeauty,通常,TikTok,Riho,#beauty #girls #lipgloss #makeup #obsessed,https://www.tiktok.com/@sakurajkbeauty/photo/7595895174404820255?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:50:52,-,,128,4,5,8,,,,,-,-%,-,-,-,1,2,,71,,,,,,,,
2026/01/16,Sakurabeauty,通常,TikTok,Riho,Let me show you the Japanese skincare I recommend for oily skin! #jbeauty #japaneseskincare #jbeautyskincare #oilyskin,https://www.tiktok.com/@sakurajkbeauty/video/7596280858613484830?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:50:54,29,,947,18,40,339,,,,,7,24%,74,41,26,10,10,,94,,,,,,,,
2026/01/18,Sakurabeauty,通常,TikTok,Riho,Which SKIN1004 serum is best for you?🤔💭I’m breaking it down by skin concern🌸🌸 #kbeauty #koreanskincare #skin1004 #serum #kbeautyskincare,https://www.tiktok.com/@sakurajkbeauty/video/7596561593786223886?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:50:57,31,,73,7,3,22,,,,,5,17%,66,28,18,5,1,,87,,,,,,,,
2026/01/19,成分オタクちゃん,通常,IG,Riho,"ニキビ跡に悩んでるやつ！！！これ使ってみて！！！まじであれ薄くなってね？って思った✨✨
#ニキビ跡 #cosrx #美容液 #スキンケア #ニキビケア",https://www.instagram.com/reel/DTr7sG5kVTK/?igsh=dWpoa212cDBsMnhk,単品,2026/1/26 12:43:13,27,"1,248",1,0,,,0.08%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/19,デパコス,通常,IG,Moeka,"リファオタクが選ぶおすすめアイテム3選！💘
みんなのお気に入りリファグッズも教えて〜！！！

#デパコス #リファ #refa #ヘアケア #ブラシ",https://www.instagram.com/reel/DTrVYJZgQ1H/?igsh=Z2p5MmMzZTN0ejNk,単品,2026/1/26 12:43:14,33,,0,0,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/20,デパコス,通常,IG,Moeka,"冬のデート香水にとってもおすすめ！🎄✨みんなのおすすめ勝負香水も教えてね〜💭

#デパコス #YSL #香水 #香水紹介 #デパコス購入品",https://www.instagram.com/reel/DTr714igZyP/?igsh=MXdwaDR2ZTZuN2hneA==,単品,2026/1/26 12:43:15,20,,1,0,,,,,,,,,,,,,,,,,,,,,,,
2026/01/19,大学生,通常,IG,Maya,まじキュンキュンで好きすぎて滅だよ🥺🥺🥺 #ハイライト #冬デート #モテメイク #コスメ,https://www.instagram.com/reel/DTr7vEokzU_/?igsh=OGNoNnBxdDc4Zm0w,単品,2026/1/26 12:43:17,16,,0,0,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/19,Sakurabeauty,通常,IG,Riho,"Every Japanese girl has definitely used CANMAKE before! Let me show you 4 must-have items💖
#canmake #jbeauty #CANMAKE #japanesemakeup #makeup",https://www.instagram.com/reel/DTr7oF-AcvU/?igsh=dHB1dTJsbzgyNjZn,単品,2026/1/26 12:43:18,42,,4,0,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/19,Maya grant,通常,IG,Riho,Is Hatomugi toner really that good?🤔🤔I asked my Japanese friend! #jbeauty #jbeautyskincare #hatomugi #japanese,"https://www.instagram.com/reel/DTr7vzdkSdp/?igsh=ZjRubDNwa2V0aHA=
",単品,2026/1/26 12:43:20,28,"8,171",121,0,,,1.48%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/19,成分オタクちゃん,通常,YT,Riho,ニキビ跡ヤバい子はこれ使って！成分が神すぎるニキビケア美容液 #コスメ #美容 #スキンケア #購入品紹介 #おすすめ,https://youtube.com/shorts/Bldxbej21Rc?si=mMcbW_qdl8E8Doyu,単品,2026/1/29 11:21:36,28,"7,206",91,0,,,1.26%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/19,デパコス,通常,YT,Moeka,ReFaオタクが絶対に買うべきアイテム3つ厳選！ギフトにもおすすめ💎 #コスメ #美容 #ヘアケア #垢抜け #購入品紹介,https://youtube.com/shorts/XouMBWJicvI?si=CeRCqs5-dejSF8b7,単品,2026/1/29 11:21:37,34,"8,479",79,0,,,0.93%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/19,デパコス,通常,YT,Moeka,冬にモテる大本命の香水はこれ！彼とのデートはこれで優勝です #コスメ #美容 #香水 #ysl #モテる,https://youtube.com/shorts/04v50ztzoJA?si=qBpeok99A0OrOiNw,単品,2026/1/29 11:21:38,21,"2,239",11,0,,,0.49%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/19,大学生,通常,YT,Maya,輝きレベチ！多幸感爆上げハイライト #コスメ #美容 #メイク #プチプラ #おすすめ,https://youtube.com/shorts/RrenNHMkLvI?si=t3uIHVO9zaDXus0G,単品,2026/1/29 11:21:39,17,"2,006",4,0,,,0.20%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/19,Sakurabeauty,通常,YT,Riho,Every Japanese girl has definitely used CANMAKE before! Let me show you 4 must-have items💖 #canmake,https://youtube.com/shorts/WWXycWwtnWU?si=puIchO7JCVzIg9Cl,単品,2026/1/29 11:21:40,43,14,0,0,,,0.00%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/19,Maya grant,通常,YT,Riho,Is Hatomugi toner really that good?🤔🤔I asked my Japanese friend!,https://youtube.com/shorts/TefS1Gmjs-Q?si=JzpaaNawxmx25ohw,単品,2026/1/29 11:21:41,29,"1,945",46,0,,,2.37%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/19,成分オタクちゃん,通常,X(Twitter),Riho,やっぱアルブチン入りのCOSRXセラムいいよなー！肌の透明感から底上げしてニキビ跡目立たなくしてくれるやつ！！,https://x.com/seibunotakuchan/status/2013102465353211944?s=46&t=AXcBEy1MRH62MHqNgHpBAA,単品,2026/1/22 10:39:49,,176,0,0,0,,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,
2026/01/19,ビビちゃん,通常,TikTok,Maya,部屋がイソップの香りになる！？バズりまくりの無印のこれ、みんなもうチェックした？🌲👀 #無印良品 #無印良品購入品 #キャンドル #イソップ #フレグランス,https://www.tiktok.com/@bibichan_cosme/video/7596998885415882005?is_from_webapp=1&sender_device=pc&web_id=7550509021708797447,単品,2026/1/28 15:50:59,17,,"2,063",2,96,162,,,,,,0%,,,,,,,,,,,,,,,
2026/01/19,大学生,通常,TikTok,Maya,ちふれBBクリーム,https://www.tiktok.com/@campus_cosme/video/7597000065256836372?is_from_webapp=1&sender_device=pc&web_id=7550509021708797447,単品,2026/01/28 15:51:03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/01/19,しーちゃん２,通常,TikTok,Maya,バズりまくってるYSLのプランパーが、なんとAMUSEで代用できるらしい！！！😳✨✨ 3000円以上安いのにこんなことあっていいの、、、、？🥺 #コスメ #リップ #YSL #アミューズ #おすすめリップ,https://www.tiktok.com/@motoimochan_cosme/video/7597037584790916373?is_from_webapp=1&sender_device=pc&web_id=7550509021708797447,単品,2026/01/28 15:51:06,54,,297,10,11,109,,,,,,0%,,,,,,,,,,,,,,,
2026/01/19,美容探偵,通常,TikTok,Moeka,I asked my Japanese friend if the Keana Nadeshiko mask is actually good？🤔 #jbeauty #jbeautyskincare #japaneseskincare #japanhaul,https://www.tiktok.com/@mayas_beautytalk/video/7595890605620743455?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/01/28 15:51:09,18,,"1,043",6,56,329,,,,,,0%,,,,,,,,,,,,,,,
2026/01/19,肌コミちゃん,通常,TikTok,Moeka,Beauty talk is so fun😆✨What masks are you guys using? #jbeauty #jbeautyskincare #japaneseskincare #facemask,https://www.tiktok.com/@mayas_beautytalk/video/7595892174701546783?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:51:12,28,,140,5,2,75,,,,,,0%,,,,,,,,,,,,,,,
2026/01/19,コスメ俱楽部,通常,TikTok,Moeka,I asked why the Dove scrub you always see in Japan is so popular! My friend uses the pomegranate one! #jbeauty #jbeautyskincare #dove #japanhaul #donquixote,https://www.tiktok.com/@mayas_beautytalk/video/7596553010767990047?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:51:14,30,,"1,110",9,53,262,,,,,,0%,,,,,,,,,,,,,,,
2026/01/02,韓国オンニ,通常,TikTok,Hina,大バズリしてて、韓国アイドルとか人気美容インフルエンサーも紹介してたから気になってたけど、これはもう手放せないも‼️ スティックタイプだから続けやすいし、首ケアしたい人は絶対チェックして！✨️ #メディピール #首 #ケア #バズり #韓国,https://www.tiktok.com/@choa_cosme/video/7590767086339771669?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:17,20,,200,8,13,162,,,,,,0%,,,,,,,,,,,,,,,
2026/01/04,韓国オンニ,通常,TikTok,Hina,大好きで愛用してるメディヒールのパックからついにデイリータイプが登場💖個包装くらいヒッタヒタなシートでお肌が癒される感じ🥹是非ゲットしてみて！ #メディヒール #パック #韓国 #スキンケア #韓国オンニ,https://www.tiktok.com/@choa_cosme/video/7591445389211946260?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:19,24,,91,8,1,27,,,,,,0%,,,,,,,,,,,,,,,
2026/01/06,韓国オンニ,通常,TikTok,Hina,エイプリルスキンからでた、話題の金色のリップ知ってる！？新年早々運気上がりそうだし、色持ちも飲み会リップ並にいい感じだったよ💄✨️※テロップミスでピンクローズ系の色って言いたかった😅 #エイプリルスキン #リップ #飲み会リップ #おすすめ #新作,https://www.tiktok.com/@choa_cosme/video/7592203214049578248?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:21,27,,228,9,5,70,,,,,,0%,,,,,,,,,,,,,,,
2026/01/08,韓国オンニ,通常,TikTok,Hina,,https://www.tiktok.com/@choa_cosme/video/7592915396898917639?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:24,27,,58,1,0,25,,,,,,0%,,,,,,,,,,,,,,,
2026/01/13,韓国オンニ,通常,TikTok,Hina,KーPOP界隈でも特にコスメオタクとして名を馳せてるウォンヒが日本のコスメ紹介してくれてるの嬉し過ぎるよねぇ！！？💖皆もキャンメイクのクリームチークお揃いにしちゃお🍓✨️ #キャンメイク #チーク #ILLIT #ウォンヒ #コスメ,https://www.tiktok.com/@choa_cosme/video/7594796285652159751?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:28,22,,839,8,14,220,,,,,,0%,,,,,,,,,,,,,,,
2026/01/15,韓国オンニ,PR,TikTok,Hina,韓国でも人気のラブ・ライナー、ついに“極細筆”まで出たのはガチで沼…。 キワが一瞬で埋まって、韓国アイドルみたいな目元になるのズルくない？🤍✨ これはぜひチェックしてみて！ #PR #ラブライナー #アイライナー #おすすめ #韓国オンニ,https://www.tiktok.com/@choa_cosme/video/7595525649641524488?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:30,36,,"2,241",13,50,325,,,,,,0%,,,,,,,,,,,,,,,
2026/01/16,韓国オンニ,通常,TikTok,Hina,シェーディングってパウダー派だったけど、ロフトで売り切れ続出で気になって買ったマルチペンシルが感動級だった🥹✨️プチプラだしめっちゃ使いやすいから、見つけたら即買いだよ！🫶🏻 #アイムミミ #シェーディング #プチプラ #バズり #コスメ,https://www.tiktok.com/@choa_cosme/video/7595940855505014023?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:32,15,,58,6,2,19,,,,,,0%,,,,,,,,,,,,,,,
2026/01/02,怪獣ちゃん,通常,TikTok,Hina,血色感カラーで涙袋も盛れるし、中顔面短縮もできちゃうなんて一石二鳥すぎない？！ このシリーズで他にもおすすめのカラーあれば教えて！✨ #マジョマジョ #アイシャドウ #中顔面短縮 #おすすめ #コスメ怪獣ちゃん,https://www.tiktok.com/@cosme_kaiju/video/7590760533159152916?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:36,17,,600,6,9,336,,,,,,0%,,,,,,,,,,,,,,,
2026/01/03,怪獣ちゃん,通常,TikTok,Hina,乾燥さん下地以外にも強い商品あるの知ってる？！！ 特にこの時期すっごく乾燥するから、肌質関係なく使ってみてほしい商品だよ！✨ 乾燥が原因の粉吹き問題もこれで解決！！ #乾燥さん #パウダー #乾燥肌 #おすすめ #コスメ怪獣ちゃん,https://www.tiktok.com/@cosme_kaiju/video/7591074534829133076?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:38,15,,186,0,0,56,,,,,,0%,,,,,,,,,,,,,,,
2026/01/08,怪獣ちゃん,通常,TikTok,Hina,今超話題のセザンヌ新作リップ！✨ 発色の良さはもちろん、なんと美容成分約80%配合してるから、ぜんっぜん乾燥も気にならないの🥰 コスパも最強だからみんなもぜひゲットして！ #セザンヌ #cezanne #ティント #おすすめ #コスメ怪獣ちゃん,https://www.tiktok.com/@cosme_kaiju/video/7592914522424298768?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:40,18,,"1,037",9,39,445,,,,,,0%,,,,,,,,,,,,,,,
2026/01/11,怪獣ちゃん,通常,TikTok,Hina,Diorの新作がお砂糖たっぷりケーキレベルに甘いってマジ⁉️ 実際にゲットしてみたから、正直にレビューするね✨気になった子はぜひゲットして💖 #dior #香水 #モテ香水 #おすすめ #コスメ怪獣ちゃん,https://www.tiktok.com/@cosme_kaiju/video/7594035225739431186?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:43,21,,193,7,3,45,,,,,,0%,,,,,,,,,,,,,,,
2026/01/14,怪獣ちゃん,通常,TikTok,Hina,キャンメイクの880円で買える新作プランパー実際どうなの？！ 個人的にピリピリを全く感じなかったけど、みんなはどうだった？？使ってみた人いたら感想教えて！💖 #キャンメイク #プランパー #グロス #おすすめ #コスメ怪獣ちゃん,https://www.tiktok.com/@cosme_kaiju/video/7595027335284395272?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:45,22,,218,0,3,42,,,,,,0%,,,,,,,,,,,,,,,
2026/01/15,怪獣ちゃん,通常,TikTok,Hina,ドンキでこんな可愛いコスメ買えるって知ってた？！ フラワーノーズって最近話題の中国コスメで、パケだけじゃなくて中身も可愛くて使いやすいの！✨️ 特にアイシャドウのラメが繊細でとっても良かったから、見つけたらぜひゲットして💖 #flowerknows #ドンキ #アイシャドウ #パウダー #コスメ怪獣ちゃん,https://www.tiktok.com/@cosme_kaiju/video/7595529037510888711?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:47,23,,551,5,38,165,,,,,,0%,,,,,,,,,,,,,,,
2026/01/17,怪獣ちゃん,通常,TikTok,Hina,ババアこれ買って！！ 透明感も血色感も欲しいババアは、ラベンダーピンクがピッタリ✨✨ 紹介したのは【ちふれ 日焼け止め エッセンス トーンアップ UV】だよ！ みんなも今すぐドラストにGo💨 #ちふれ #下地 #日焼け止め #マツキヨ #コスメ怪獣ちゃん,https://www.tiktok.com/@cosme_kaiju/video/7596264916642843912?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:49,17,,"11,500",114,420,"9,397",,,,,,0%,,,,,,,,,,,,,,,
2026/01/19,怪獣ちゃん,通常,TikTok,Hina,リニューアルしたキャンメイクのチーク23番ゲットしたんだけど、、思ってたのと少し違う🥹 他の色は変わってないのかな？？ チーク買った子いたら教えて🥲 #キャンメイク #チーク #コスメ #おすすめ #コスメ怪獣ちゃん,https://www.tiktok.com/@cosme_kaiju/video/7597021148689255688?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:51,17,,295,6,1,33,,,,,,0%,,,,,,,,,,,,,,,
2026/01/02,ももそら,通常,TikTok,Hina,バズってたマツキヨのバストティント買った人いる？試した人の意見聞いてみたい🥹 #マツキヨ #バズり #バストケア #ももそら #おすすめ,https://www.tiktok.com/@cosme_daisuki.kaigi/video/7590767818291858709?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:54,29,,90,1,3,18,,,,,,0%,,,,,,,,,,,,,,,
2026/01/04,ももそら,通常,TikTok,Hina,みんなの思う最強の保湿ミストは何〜？コメントで教えて！💬 #保湿 #ミスト #スキンケア #dalba #ももそら,https://www.tiktok.com/@cosme_daisuki.kaigi/video/7591445867614178581?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:56,44,,223,1,1,51,,,,,,0%,,,,,,,,,,,,,,,
2026/01/06,ももそら,通常,TikTok,Hina,2025年結局市販で1番良かったまつげ美容液はこれー！！！みんなの推しまつげ美容液も教えて？👀✨️ #まつげ #美容液 #おすすめ #スカルプd #ももそら,https://www.tiktok.com/@cosme_daisuki.kaigi/video/7592205048550034696?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:51:59,55,,"5,260",30,40,"2,232",,,,,,0%,,,,,,,,,,,,,,,
2026/01/08,ももそら,通常,TikTok,Hina,2026年初購入コスメ✨️ドンキ限定の福袋開封していくよー！！めっちゃお得で毎年楽しみすぎる🥹みんなは何買ったー？コメントで教えて！💬 #コスメ #開封 #ドンキ #福袋 #2026年,https://www.tiktok.com/@cosme_daisuki.kaigi/video/7592916301560073479?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026/1/28 15:52:01,57,,"2,195",11,23,311,,,,,,0%,,,,,,,,,,,,,,,
